Team,Player,Goals,URL
Twinkle Hockey Club,Mitchelle Okwana,0,https://www.kenyahockeyunion.org/joomsport_team/twinkle-hockey-club/
Twinkle Hockey Club,Prevon Mukhungu,0,https://www.kenyahockeyunion.org/joomsport_team/twinkle-hockey-club/
Twinkle Hockey Club,Sharon Macharia,1,https://www.kenyahockeyunion.org/joomsport_team/twinkle-hockey-club/
Wazalendo Pearls,Caroline Nduta,2,https://www.kenyahockeyunion.org/joomsport_team/ncba-wazalendo-pearls/
Wazalendo Pearls,Cecilia Mwanza,1,https://www.kenyahockeyunion.org/joomsport_team/ncba-wazalendo-pearls/
Wazalendo Pearls,Diana Cherono,0,https://www.kenyahockeyunion.org/joomsport_team/ncba-wazalendo-pearls/
Wazalendo Pearls,Esther Kerubo,2,https://www.kenyahockeyunion.org/joomsport_team/ncba-wazalendo-pearls/
Wazalendo Pearls,Gloria Kamene,1,https://www.kenyahockeyunion.org/joomsport_team/ncba-wazalendo-pearls/
Wazalendo Pearls,Josphine Lando,0,https://www.kenyahockeyunion.org/joomsport_team/ncba-wazalendo-pearls/
Wazalendo Pearls,Patience Walucho,1,https://www.kenyahockeyunion.org/joomsport_team/ncba-wazalendo-pearls/
Wazalendo Pearls,Rhoda Kuira,3,https://www.kenyahockeyunion.org/joomsport_team/ncba-wazalendo-pearls/
Wazalendo Pearls,Sally Petra Moraa,1,https://www.kenyahockeyunion.org/joomsport_team/ncba-wazalendo-pearls/
Lakers Hockey Club – B,Jane Andala,0,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club-b/
Lakers Hockey Club – B,Sylvia Keroma,0,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club-b/
Lakers Hockey Club – B,Viola Akoth,0,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club-b/
Gorillas,Alfred Akach,1,https://www.kenyahockeyunion.org/joomsport_team/gorillas/
Gorillas,Allan Kiprono,1,https://www.kenyahockeyunion.org/joomsport_team/gorillas/
Gorillas,Cyrus Warui,0,https://www.kenyahockeyunion.org/joomsport_team/gorillas/
Gorillas,David Onaka,1,https://www.kenyahockeyunion.org/joomsport_team/gorillas/
Gorillas,Duncan Ndung’u,1,https://www.kenyahockeyunion.org/joomsport_team/gorillas/
Gorillas,James Ngatia,0,https://www.kenyahockeyunion.org/joomsport_team/gorillas/
Gorillas,Joseph Mwanzanje,1,https://www.kenyahockeyunion.org/joomsport_team/gorillas/
Gorillas,Juvenalis Ndeta,1,https://www.kenyahockeyunion.org/joomsport_team/gorillas/
Black Tigers,Bob Odhiambo,0,https://www.kenyahockeyunion.org/joomsport_team/black-tigers/
Black Tigers,Denis Cheboi,0,https://www.kenyahockeyunion.org/joomsport_team/black-tigers/
Black Tigers,Videlis Mogonchi,0,https://www.kenyahockeyunion.org/joomsport_team/black-tigers/
Kitale Hockey Club,Elkana Kagunda,0,https://www.kenyahockeyunion.org/joomsport_team/kitale-hockey-club/
Kitale Hockey Club,John Miller,1,https://www.kenyahockeyunion.org/joomsport_team/kitale-hockey-club/
Kitale Hockey Club,Laban Kibet,1,https://www.kenyahockeyunion.org/joomsport_team/kitale-hockey-club/
Kitale Hockey Club,Sydney Wangwe,0,https://www.kenyahockeyunion.org/joomsport_team/kitale-hockey-club/
Lakers Hockey Club Men,Allan Muhuti,2,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club-men/
Lakers Hockey Club Men,Brian Munyao,0,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club-men/
Lakers Hockey Club Men,Edmond Lumati,1,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club-men/
Lakers Hockey Club Men,Josphat Wakaswa,1,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club-men/
Lakers Hockey Club Men,Michael Juma,0,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club-men/
Wazalendo,Allan Munene,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Allan Muneni,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Austin Mutua,1,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Basil Ongocho,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Bonny Ndombi,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Brian Aura,1,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Brian Ndegwa,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Bright Kazengwa,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Christian Kwama,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Cliffe Omari,7,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Dan Obonyo,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Danstone Barasa,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Dennis Mwanzo,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Elly Mwanzi,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Esbon Ombui,1,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Griffin Bosire,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Griffins Okombe,6,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Isaac Nandukele,1,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Job Omondi,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Job Wandera,5,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Joseph Kasua,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Kelvin Kinyua,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Mathew Momanyi,3,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Matthew Mutiso,1,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Michael Mboya,3,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Moses Munyeti,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Obonyo Dan,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Patrick Sikolia,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Rioba Otora,1,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Solomon Murila,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Steve Biko,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Steve Liyayi,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Sutcliffe Usagi,4,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Sylvester Samo,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Timothy Obonyo,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Vitus Salano,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Wycliffe Mbeda,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Parklands Sports Club,Allan Odongo,1,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club/
Parklands Sports Club,Aredha Mandela,0,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club/
Parklands Sports Club,Bradley Wawire,0,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club/
Parklands Sports Club,Brian Omondi,0,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club/
Parklands Sports Club,Brian Oyato,0,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club/
Parklands Sports Club,Dan Onyango,5,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club/
Parklands Sports Club,Dan Onyango,1,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club/
Parklands Sports Club,Daniel Matara,0,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club/
Parklands Sports Club,Eric Odendo,1,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club/
Parklands Sports Club,Erick Kidwaro,1,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club/
Parklands Sports Club,Eudgas Lirhu,3,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club/
Parklands Sports Club,Eugene Odero Sakwa,1,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club/
Parklands Sports Club,Hillary Otieno,1,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club/
Parklands Sports Club,Kennedy Wanyonyi,2,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club/
Parklands Sports Club,Martin Omondi,0,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club/
Parklands Sports Club,Moses Omamu,1,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club/
Parklands Sports Club,Nerry Otieno,0,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club/
Parklands Sports Club,Teddy Schefer,2,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club/
Parklands Sports Club,Valentine Keya,1,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club/
Parklands Sports Club,William Kirwa,3,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club/
Parklands Sports Club,Wycliffe Wangila Wanyonyi,1,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club/
Parklands Sports Club,Wycliffe Wanyonyi,0,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club/
Daikyo Heroes,Austin Otieno,1,https://www.kenyahockeyunion.org/joomsport_team/daikyo-heroes/
Daikyo Heroes,Bonny Ndombi,2,https://www.kenyahockeyunion.org/joomsport_team/daikyo-heroes/
Daikyo Heroes,Conrad Wafula,2,https://www.kenyahockeyunion.org/joomsport_team/daikyo-heroes/
Daikyo Heroes,Dennis Barasa,1,https://www.kenyahockeyunion.org/joomsport_team/daikyo-heroes/
Daikyo Heroes,Esbon Ombui,2,https://www.kenyahockeyunion.org/joomsport_team/daikyo-heroes/
Daikyo Heroes,Farhan Khan,4,https://www.kenyahockeyunion.org/joomsport_team/daikyo-heroes/
Daikyo Heroes,Henry Otuoma,0,https://www.kenyahockeyunion.org/joomsport_team/daikyo-heroes/
Daikyo Heroes,Joseph Kasua,1,https://www.kenyahockeyunion.org/joomsport_team/daikyo-heroes/
Daikyo Heroes,Khizar Akhtar,3,https://www.kenyahockeyunion.org/joomsport_team/daikyo-heroes/
Daikyo Heroes,Lawrence Okongo,1,https://www.kenyahockeyunion.org/joomsport_team/daikyo-heroes/
Daikyo Heroes,Peter Apanacho,0,https://www.kenyahockeyunion.org/joomsport_team/daikyo-heroes/
Kisumu Youngsters,Asher Ochieng,1,https://www.kenyahockeyunion.org/joomsport_team/kisumu-youngsters/
Kisumu Youngsters,Bravel Lumiti,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-youngsters/
Kisumu Youngsters,Daniel Lopikasha,1,https://www.kenyahockeyunion.org/joomsport_team/kisumu-youngsters/
Kisumu Youngsters,David Omindo,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-youngsters/
Kisumu Youngsters,Duncan Kachisa,1,https://www.kenyahockeyunion.org/joomsport_team/kisumu-youngsters/
Kisumu Youngsters,Duncan Opanda,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-youngsters/
Kisumu Youngsters,Gideon Koskei,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-youngsters/
Kisumu Youngsters,Ketane Okoth,1,https://www.kenyahockeyunion.org/joomsport_team/kisumu-youngsters/
Kisumu Youngsters,Kevin Shikanga,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-youngsters/
Kisumu Youngsters,Malack Masese,4,https://www.kenyahockeyunion.org/joomsport_team/kisumu-youngsters/
Kisumu Youngsters,Mathew Onialo,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-youngsters/
Kisumu Youngsters,Moses Isigi Ooga,1,https://www.kenyahockeyunion.org/joomsport_team/kisumu-youngsters/
Kisumu Youngsters,Willis Wanjala,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-youngsters/
Kenya Police,Alfa Ochieng,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Brian Kiptoom,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Brian Saina,2,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Calvins Oriema,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Derrick Jabali,1,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Edmond Makhokha,2,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Edmond Makona,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Fortuna Madaga,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Frankline Benson Wahongo,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Govan Mbeki,1,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Joe Oburu,1,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,John Kaloti,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Joshua Omondi,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Kelvin Rono,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Kennedy Sakong,1,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Kennedy Sibweche,2,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Martin Agesa,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Matthew Kipchirchir,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Moses Aboka,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Moses Cheplait,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Moses Cheplaiti,1,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Oliver Echenge,1,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Richard Birir,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Robert Masibo,6,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Robert Masiro,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Samson Kibirir,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Samuel Oungo,3,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Shadrack Shikuku,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Titus Kimutai,7,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Victor Wekesa,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Victor Wekesa,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Vincent Odindo,2,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Willis Okeyo,3,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
USIU – A,Adrianne Owuor Ngare,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Andrew Memo Madisi,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Benardicto Cheruiyot,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Borris Lukurito,2,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Brayan Kiplimo,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Brian Kipkorir,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Brian Ogeche,3,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Clifford Ian,1,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Danstone Barasa,4,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Danstone Wabwire,7,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Felix Kiptoch Nakitari,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Happy Cheroben Psirmoi,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Hillary Odhiambo,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Hillary Otieno,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Ian Mwaliki,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,James Muthii Mwangi,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Jamleck Macharia,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Jamleck Macharia Maina,2,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Joseph Baraka,1,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,JudeThedius Ong’ondo,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Justine Ng’etich Kiplimo,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Juthedius Ong’ondo Odinde,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Lawrence Makhatsa,3,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Lawrence Okubasu,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Lintone Nayombe,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Lynn Mwangi,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Nevile Mulupi,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Newton Mwangaza,1,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Owens Odando Omukubi,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Polycarp Otieno Shikundi,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Robinson Omutekete,4,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Samson Sananka Ratia,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Samuel Masinde,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Samuel Mboche Mbugua,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Samuel Silong Kamaru,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Victor Chidi,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Wayne Kipkorir Chongwony,2,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Willsmith Ochillo Ngare,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Wycliffe Wangila Wanyonyi,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
Greensharks,Abraham Mumo Muteti,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Adan Salat,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Alexander Silita,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Benson Ochieng Maweh,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Christopher Dennis Okila,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Christopher Ngatia Mathenge,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Daniel Solomon Obunyasi,1,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Derrick Omenda,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Eddy Odhiambo Onyango,1,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Edwin Otieno,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Elvis Young Adala,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Eugine Onyango,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Felix Shikhuyu Abdalla,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Geoffrey Mbugua,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,John Reagan,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,John Wachira,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Jonah Swara,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Kevin Simiyu,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Leon Akifuma Magomere,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Leonard Marwa,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Malcomex Onyango,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Moses Ayub Obera,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Rodney Mwale,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Samuel Mucheke,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Samuel Namonyo,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Stephene Wokila,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Thomas Mucheni,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Trevor Kwarula,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Victor Ogola Osiche,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Vincent Echesa Nyongesa,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Parkroad Tigers,Brovine Okoth,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-tigers/
Parkroad Tigers,Elistone Tangaza,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-tigers/
Parkroad Tigers,Gilbert Langat,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-tigers/
Parkroad Tigers,Gordon Oduor,1,https://www.kenyahockeyunion.org/joomsport_team/parkroad-tigers/
Parkroad Tigers,Ivan Isadia,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-tigers/
Parkroad Tigers,Joseph Ombogo,1,https://www.kenyahockeyunion.org/joomsport_team/parkroad-tigers/
Parkroad Tigers,Kannah Mbogo,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-tigers/
Parkroad Tigers,Miller Mbithi,1,https://www.kenyahockeyunion.org/joomsport_team/parkroad-tigers/
Parkroad Tigers,Nicholas Mboya,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-tigers/
UON Men,Alvin Job,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,Amos Shikumu,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,Brian Mumo,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,Brian Simotwo,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,Brian Simowto,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,Clayson Mudoga,2,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,David Mutinda,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,Elestone Yoya,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,Emmanuel Walukano,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,Fidel Sanya,1,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,George Jauga,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,Gideon P Kemoi,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,Hillary Bakasa,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,Isaac Wamalwa,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,Jeff Olambo,1,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,Jeff Olambo,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,Joachim Peter,1,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,John Simiyu,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,Kennedy Oluoch,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,Neville Webwe,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,Noah Silot,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,Seith Wekesa,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,Simon Odhiambo,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,Wilson Odhiambo,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
Parkroad Badgers,Abiud Nyukuri,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Abraham Ketiir,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Allan Kasekwa,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Allenby Nayombe,1,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Arnold Abedie,1,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Arnold Otieno,1,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Brian Mwangi,1,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Brovine Okoth,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Cyril Monday,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,David Mwaura,1,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Duncan Murunga,2,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Edwin Agoro,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Edwin Eshapata,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Emmanuel Rutto,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Euler Nayombe,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Euller Nayombe,2,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Evanson Alulu,1,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Evason Alulu,1,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Godwin Ng’arang’ara,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Henry Lumwanje,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Ian Langat,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Ian Oyale,1,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
